tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
4130,511437,05/27/2015,2,0,OffsetFromCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2000 EAST TREMONT AVENUE,10462,Bronx,211,2,Bronx,13,87,33,BX37,BX37,2023800,New York,40.84187417,-73.85967255,1023077.291,246025.9424
5550,503210,05/28/2015,6,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1248 TELLER AVENUE,10456,Bronx,204,2,Bronx,16,77,32,BX14,BX14,2017701,New York,40.83333804,-73.91104891,1008865.097,242897.3076
2892,404425,05/26/2015,6,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,340 BAY STREET,10301,Staten Island,501,5,Staten Island,49,61,23,SI37,SI37,5002100,New York,40.63386622,-74.07514421,963393.2848,170219.8784
9151,508855,06/03/2015,0,14,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1514 UNIONPORT ROAD,10462,Bronx,209,2,Bronx,18,87,32,BX46,BX46,2021200,New York,40.8362811,-73.8564739,1023965.664,243989.6131
346,501893,05/19/2015,4,0,OnCurb,Alive,Fair,Styrax japonicus,Japanese snowbell,1or2,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,941 SIMPSON STREET,10459,Bronx,202,2,Bronx,17,85,32,BX27,BX27,2015900,New York,40.82134285,-73.8929143,1013888.759,238532.6424
5262,503156,05/28/2015,11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,1111 GERARD AVENUE,10452,Bronx,204,2,Bronx,16,84,29,BX63,BX63,2019500,New York,40.83338756,-73.92155314,1005958.287,242912.5743
5462,503157,05/28/2015,5,0,OnCurb,Alive,Good,Ulmus parvifolia,Chinese elm,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,161 EAST 166 STREET,10456,Bronx,204,2,Bronx,16,77,32,BX14,BX14,2018102,New York,40.83173556,-73.91908404,1006642.105,242311.3094
3283,403310,05/26/2015,7,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,TreesCount Staff,"BranchLights,Sneakers",No,No,No,No,No,No,Yes,Yes,No,47 VAN DUZER STREET,10301,Staten Island,501,5,Staten Island,49,61,23,SI37,SI37,5002100,New York,40.63682203,-74.07739176,962770.4157,171297.3025
8424,404406,06/02/2015,11,0,OnCurb,Alive,Good,Acer,maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,73 TOMPKINS CIRCLE,10301,Staten Island,501,5,Staten Island,49,61,23,SI37,SI37,5001700,New York,40.63719204,-74.07941259,962209.6694,171432.608
9996,404028,06/04/2015,3,0,OnCurb,Alive,Good,Cercis canadensis,eastern redbud,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,185 HART BOULEVARD,10301,Staten Island,501,5,Staten Island,49,61,24,SI35,SI35,5005900,New York,40.63072772,-74.10041654,956377.4937,169083.4706
6655,225590,05/31/2015,8,0,OnCurb,Alive,Fair,Tilia cordata,littleleaf linden,3or4,Helpful,NoDamage,Volunteer,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,460 15 STREET,11215,Brooklyn,307,3,Brooklyn,39,44,21,BK40,BK40,3016900,New York,40.66139342,-73.98081979,989571.383,180240.4299
6660,225590,05/31/2015,10,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Harmful,Damage,Volunteer,"Stones,MetalGrates,WiresRope",Yes,Yes,No,Yes,No,No,No,No,No,448 15 STREET,11215,Brooklyn,307,3,Brooklyn,39,44,21,BK40,BK40,3016900,New York,40.66160419,-73.98125631,989450.2583,180317.1922
6664,225590,05/31/2015,14,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,3or4,Helpful,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,440 15 STREET,11215,Brooklyn,307,3,Brooklyn,39,44,21,BK40,BK40,3016900,New York,40.66176322,-73.98158568,989358.8661,180375.1114
1841,406651,05/22/2015,15,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,Harmful,Damage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,96 ROCKNE STREET,10314,Staten Island,502,5,Staten Island,51,63,24,SI24,SI24,5027705,New York,40.58590296,-74.15998949,939812.0849,152777.2532
4779,111051,05/28/2015,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,Harmful,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,566 WEST 181 STREET,10033,New York,112,1,Manhattan,10,72,31,MN35,MN35,1026900,New York,40.84913458,-73.93352107,1002642.095,248647.0618
3024,311414,05/26/2015,4,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,55-002 COLLEGE POINT BOULEVARD,11355,Flushing,407,4,Queens,20,25,16,QN22,QN22,4038302,New York,40.74898488,-73.8328717,1030557.396,212196.221
1567,233018,05/21/2015,12,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,None,None,NoDamage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,1063 RUTLAND ROAD,11212,Brooklyn,317,3,Brooklyn,41,55,20,BK96,BK96,3088400,New York,40.66380924,-73.92475071,1005126.511,181128.9652
2158,315460,05/22/2015,9,0,OnCurb,Alive,Fair,Prunus,cherry,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,14-024 WATERS EDGE DRIVE,11360,Bayside,407,4,Queens,19,26,11,QN47,QN47,4099703,New York,40.78779711,-73.77824623,1045657.028,226370.3547
8142,403560,06/01/2015,5,0,OnCurb,Alive,Fair,Prunus,cherry,1or2,Harmful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,147 BENZIGER AVENUE,10301,Staten Island,501,5,Staten Island,49,61,23,SI22,SI22,5001100,New York,40.63977992,-74.08331917,961126.3258,172376.4496
4991,503285,05/28/2015,5,0,OnCurb,Alive,Good,Crataegus crusgalli var. inermis,cockspur hawthorn,None,None,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,1090 DR M L KING JR BOULEVARD,10452,Bronx,204,2,Bronx,16,77,29,BX26,BX26,2019300,New York,40.83554188,-73.92969894,1003703.501,243695.5579
4777,111051,05/28/2015,4,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,558 WEST 181 STREET,10033,New York,112,1,Manhattan,10,72,31,MN35,MN35,1026900,New York,40.84896749,-73.93312398,1002752.001,248586.2663
7353,516074,06/01/2015,0,14,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,125 PUGSLEY AVENUE,10473,Bronx,209,2,Bronx,18,85,34,BX09,BX09,2000400,New York,40.80831592,-73.85191008,1025245.761,233803.0009
3173,216527,05/26/2015,0,3,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,75 MC GUINNESS BOULEVARD,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,BK76,3057100,New York,40.72509134,-73.94843843,998541.6525,203451.0826
8097,219616,06/01/2015,13,0,OnCurb,Alive,Fair,Quercus rubra,northern red oak,1or2,Harmful,Damage,TreesCount Staff,BranchOther,No,No,No,No,No,No,No,No,Yes,6 REMSEN STREET,11201,Brooklyn,302,3,Brooklyn,33,52,26,BK09,BK09,3000301,New York,40.69508192,-73.99822976,984740.8901,192513.5399
6140,300001,05/29/2015,12,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,42-011 NORTHERN BOULEVARD,11101,Long Island City,401,4,Queens,26,30,12,QN31,QN31,4017100,New York,40.75302319,-73.92063128,1006239.917,213633.2929
9365,311226,06/03/2015,15,0,OffsetFromCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,48-045 COLDEN STREET,11355,Flushing,407,4,Queens,20,25,16,QN62,QN62,4083700,New York,40.7472908,-73.81784148,1034723.201,211587.317
5217,503177,05/28/2015,3,0,OnCurb,Dead,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1115 COLLEGE AVENUE,10456,Bronx,204,2,Bronx,16,77,32,BX14,BX14,2017500,New York,40.83083321,-73.91458622,1007887.12,241983.7323
5460,503157,05/28/2015,5,0,OnCurb,Alive,Fair,Ulmus parvifolia,Chinese elm,None,None,NoDamage,NYC Parks Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,161 EAST 166 STREET,10456,Bronx,204,2,Bronx,16,77,32,BX14,BX14,2018102,New York,40.83179398,-73.91925944,1006593.548,242332.5495
6402,225273,05/30/2015,9,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,1or2,Harmful,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,74 REEVE PLACE,11218,Brooklyn,307,3,Brooklyn,39,44,21,BK40,BK40,3050202,New York,40.65367001,-73.9735114,991599.8846,177427.1065
7462,507557,06/01/2015,18,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,473 COMMONWEALTH AVENUE,10473,Bronx,209,2,Bronx,18,85,34,BX09,BX09,2000200,New York,40.81370756,-73.86411176,1021864.923,235761.8884
4704,109850,05/27/2015,6,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,Harmful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,121 EAST 97 STREET,10029,New York,111,1,Manhattan,5,68,30,MN33,MN33,1015802,New York,40.78684006,-73.95103472,997809.4473,225947.7339
6658,225590,05/31/2015,4,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,454 15 STREET,11215,Brooklyn,307,3,Brooklyn,39,44,21,BK40,BK40,3016900,New York,40.66151512,-73.98107184,989501.4449,180284.753
4074,342476,05/27/2015,6,0,OnCurb,Alive,Fair,Tilia tomentosa,silver linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,72-006 34 AVENUE,11372,Jackson Heights,403,4,Queens,25,34,13,QN28,QN28,4029100,New York,40.75277296,-73.89413139,1013582.092,213549.8889
2706,106779,05/24/2015,11,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,216 WEST 99 STREET,10025,New York,107,1,Manhattan,7,69,30,MN12,MN12,1018700,New York,40.7962601,-73.96973735,992629.1371,229377.4376
534,507615,05/19/2015,2,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,413 THIERIOT AVENUE,10473,Bronx,209,2,Bronx,18,85,34,BX09,BX09,2000200,New York,40.81346879,-73.86023347,1022938.601,235676.5858
6316,510586,05/29/2015,2,0,OnCurb,Alive,Good,Styrax japonicus,Japanese snowbell,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2568 EAST TREMONT AVENUE,10461,Bronx,210,2,Bronx,13,82,32,BX37,BX37,2020000,New York,40.84297279,-73.84793604,1026323.975,246431.6289
1151,312799,05/21/2015,12,0,OnCurb,Alive,Fair,Aesculus hippocastanum,horse chestnut,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,34-021 MURRAY STREET,11354,Flushing,407,4,Queens,20,40,16,QN51,QN51,4115700,New York,40.76665054,-73.81303872,1036038.91,218643.4876
1153,312799,05/21/2015,11,0,OnCurb,Alive,Good,Aesculus hippocastanum,horse chestnut,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,34-023 MURRAY STREET,11354,Flushing,407,4,Queens,20,40,16,QN51,QN51,4115700,New York,40.76652488,-73.81303409,1036040.293,218597.7085
9858,315431,06/04/2015,16,0,OnCurb,Alive,Good,Aesculus hippocastanum,horse chestnut,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,208-014 15 AVENUE,11360,Bayside,407,4,Queens,19,26,11,QN47,QN47,4099705,New York,40.78584128,-73.7836951,1044149.915,225654.011
2667,224864,05/24/2015,2,0,OnCurb,Alive,Good,Prunus,cherry,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,737 45 STREET,11220,Brooklyn,307,3,Brooklyn,38,51,17,BK34,BK34,3009400,New York,40.64456208,-74.00177236,983758.1493,174107.7289
1749,406483,05/22/2015,5,0,OnCurb,Alive,Poor,Prunus,cherry,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,34 SATURN LANE,10314,Staten Island,502,5,Staten Island,51,63,24,SI24,SI24,5027702,New York,40.58283366,-74.15894453,940100.2986,151658.5045
4339,306520,05/27/2015,11,0,OnCurb,Alive,Good,Prunus cerasifera,purple-leaf plum,None,None,Damage,Volunteer,"Stones,RootOther,BranchLights",Yes,No,Yes,No,No,No,Yes,No,No,69-016 166 STREET,11365,Fresh Meadows,408,4,Queens,24,25,16,QN38,QN38,4122300,New York,40.73249157,-73.80317185,1038800.028,206204.2963
8858,311163,06/03/2015,0,35,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,49-033 164 STREET,11365,Fresh Meadows,407,4,Queens,20,25,11,QN52,QN52,4120700,New York,40.74817648,-73.80262589,1038938.462,211919.1326
3121,307207,05/26/2015,7,0,OnCurb,Alive,Good,Acer saccharum,sugar maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,154-026 HORACE HARDING EXPRESSWAY SR S,11367,Flushing,408,4,Queens,24,25,16,QN38,QN38,4122702,New York,40.73844506,-73.81393061,1035813.684,208366.8169
2624,224918,05/24/2015,5,0,OnCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,776 42 STREET,11232,Brooklyn,307,3,Brooklyn,38,51,17,BK34,BK34,3009200,New York,40.64572829,-73.99937776,984422.6755,174532.6064
4546,303669,05/27/2015,4,0,OnCurb,Alive,Good,Prunus,cherry,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,41-028 67 STREET,11377,Woodside,402,4,Queens,26,34,12,QN63,QN63,4026300,New York,40.74364287,-73.89770663,1012595.415,210222.3306
3271,512305,05/26/2015,11,0,OnCurb,Alive,Fair,Acer saccharum,sugar maple,1or2,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2249 ESPLANADE,10469,Bronx,211,2,Bronx,13,80,34,BX31,BX31,2032600,New York,40.85939183,-73.85526269,1024286.91,252410.2669
3789,111118,05/27/2015,22,0,OnCurb,Alive,Good,Prunus,cherry,None,None,Damage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,600 WEST 183 STREET,10033,New York,112,1,Manhattan,10,72,31,MN35,MN35,1027100,New York,40.85059281,-73.93326487,1002712.571,249178.4029
7449,216639,06/01/2015,24,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,42 WALTON STREET,11206,Brooklyn,301,3,Brooklyn,33,53,26,BK75,BK75,3050700,New York,40.70103851,-73.95038516,998007.0276,194687.5949
2430,349185,05/24/2015,4,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,95-002 62 DRIVE,11374,Rego Park,406,4,Queens,29,35,16,QN18,QN18,4071701,New York,40.73231968,-73.86186718,1022532.999,206110.5672
7204,507670,06/01/2015,17,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1861 PATTERSON AVENUE,10473,Bronx,209,2,Bronx,18,85,34,BX09,BX09,2000200,New York,40.81341474,-73.85912366,1023245.837,235657.388
5689,111149,05/29/2015,4,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,1482 ST NICHOLAS AVENUE,10033,New York,112,1,Manhattan,10,72,31,MN35,MN35,1026900,New York,40.85119711,-73.93221614,1003002.537,249398.7975
5690,111149,05/29/2015,5,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,1484 ST NICHOLAS AVENUE,10033,New York,112,1,Manhattan,10,72,31,MN35,MN35,1026900,New York,40.85126196,-73.9321689,1003015.586,249422.4346
8528,310413,06/02/2015,4,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,82-012 GRENFELL STREET,11415,Kew Gardens,409,4,Queens,29,28,15,QN60,QN60,4077500,New York,40.71001882,-73.83236122,1030726.006,197999.9653
4265,306613,05/27/2015,13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,166-015 69 AVENUE,11365,Fresh Meadows,408,4,Queens,24,25,16,QN38,QN38,4122300,New York,40.73306024,-73.80250957,1038983.109,206411.8923
3029,311414,05/26/2015,5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,131-057 FOWLER AVENUE,11355,Flushing,407,4,Queens,20,25,16,QN22,QN22,4038302,New York,40.75049204,-73.83251047,1030656.433,212745.5168
8089,219616,06/01/2015,17,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,42 REMSEN STREET,11201,Brooklyn,302,3,Brooklyn,33,52,26,BK09,BK09,3000301,New York,40.69472823,-73.99695518,985094.3375,192384.6927
8090,219616,06/01/2015,17,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,1or2,Unsure,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,36 REMSEN STREET,11201,Brooklyn,302,3,Brooklyn,33,52,26,BK09,BK09,3000301,New York,40.69476697,-73.99709477,985055.629,192398.8036
3142,306855,05/26/2015,19,0,OnCurb,Alive,Good,Ulmus parvifolia,Chinese elm,None,Harmful,Damage,Volunteer,"Stones,TrunkOther,BranchLights",Yes,No,No,No,No,Yes,Yes,No,No,156-015 65 AVENUE,11367,Flushing,408,4,Queens,24,25,16,QN38,QN38,4122702,New York,40.73708466,-73.8118261,1036397.95,207872.4262
5057,503275,05/28/2015,0,5,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1055 OGDEN AVENUE,10452,Bronx,204,2,Bronx,8,84,29,BX26,BX26,2019300,New York,40.83462073,-73.92850322,1004034.653,243360.2184
4799,502958,05/28/2015,4,0,OnCurb,Alive,Good,Cercidiphyllum japonicum,katsura tree,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,240 EAST 164 STREET,10456,Bronx,204,2,Bronx,16,79,32,BX14,BX14,2018302,New York,40.82884103,-73.91815964,1006898.904,241256.967
3896,215732,05/27/2015,19,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,20 HERBERT STREET,11222,Brooklyn,301,3,Brooklyn,34,50,18,BK90,BK90,3047700,New York,40.71921427,-73.94443312,999653.188,201310.5649
2912,515976,05/26/2015,5,0,OffsetFromCurb,Alive,Good,Quercus phellos,willow oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2199 BOLTON STREET,10462,Bronx,211,2,Bronx,13,80,34,BX49,BX49,2022401,New York,40.85669038,-73.86891148,1020512.888,251420.0822
6143,304618,05/29/2015,4,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,33-061 60 STREET,11377,Woodside,402,4,Queens,26,34,12,QN63,QN63,4025700,New York,40.75210367,-73.90225637,1011331.248,213303.4317
1538,309621,05/21/2015,7,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,Damage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,84-030 101 STREET,11418,Richmond Hill,409,4,Queens,32,38,15,QN54,QN54,4002400,New York,40.69769613,-73.84790519,1026424.411,193502.5852
4082,404402,05/27/2015,0,7,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,70 NIXON AVENUE,10304,Staten Island,501,5,Staten Island,49,61,23,SI37,SI37,5001700,New York,40.63164068,-74.08117905,961717.5283,169410.551
5493,503262,05/28/2015,5,0,OnCurb,Alive,Fair,Ulmus parvifolia,Chinese elm,1or2,None,NoDamage,NYC Parks Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,1070 OGDEN AVENUE,10452,Bronx,204,2,Bronx,8,84,29,BX26,BX26,2019300,New York,40.83476796,-73.92824479,1004106.121,243413.9164
1006,104110,05/20/2015,15,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,555 WEST 57 STREET,10019,New York,104,1,Manhattan,6,67,27,MN15,MN15,1013500,New York,40.77000586,-73.99044845,986895.6794,219810.8216
7883,507593,06/01/2015,26,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,315 SOUNDVIEW AVENUE,10473,Bronx,209,2,Bronx,18,85,34,BX09,BX09,2000200,New York,40.81186643,-73.85654665,1023960.1,235094.439
6647,109003,05/31/2015,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,101 WEST 112 STREET,10026,New York,110,1,Manhattan,9,68,30,MN11,MN11,1021600,New York,40.79961935,-73.95180815,997592.7076,230603.5526
620,324495,05/20/2015,13,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,"RootOther,TrunkOther",No,No,Yes,No,No,Yes,No,No,No,128-036 150 STREET,11434,Jamaica,412,4,Queens,28,32,10,QN02,QN02,4029400,New York,40.67026928,-73.78861081,1042890.251,183544.3275
7065,222962,05/31/2015,11,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,573 11 STREET,11215,Brooklyn,306,3,Brooklyn,39,44,21,BK37,BK37,3016700,New York,40.66448758,-73.97998989,989801.3754,181367.7715
4171,304724,05/27/2015,11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,70-032 QUEENS BOULEVARD,11377,Woodside,402,4,Queens,30,34,15,QN50,QN50,4048900,New York,40.73957374,-73.89286591,1013938.589,208741.4225
1106,208021,05/20/2015,14,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,189 FALMOUTH STREET,11235,Brooklyn,315,3,Brooklyn,48,45,22,BK17,BK17,3062000,New York,40.5779625,-73.94628882,999170.3429,149848.3355
1474,316247,05/21/2015,3,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,24-063 FRANCIS LEWIS BOULEVARD,11357,Whitestone,407,4,Queens,19,26,11,QN51,QN51,4105900,New York,40.7746418,-73.7980788,1040176.141,221564.1613
2131,316225,05/22/2015,4,0,OnCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,20-017 UTOPIA PARKWAY,11357,Whitestone,407,4,Queens,19,26,11,QN47,QN47,4101700,New York,40.7791611,-73.79377162,1041365.222,223213.4696
2460,349187,05/24/2015,2,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,95-022 63 ROAD,11374,Rego Park,406,4,Queens,29,35,16,QN18,QN18,4071701,New York,40.73084073,-73.86120654,1022716.946,205572.0328
4184,304724,05/27/2015,4,0,OnCurb,Alive,Poor,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,74-021 QUEENS BOULEVARD,11373,Elmhurst,404,4,Queens,25,39,16,QN50,QN50,4048900,New York,40.73893292,-73.88931181,1014923.782,208509.1759
7354,516074,06/01/2015,32,0,OffsetFromCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,125 PUGSLEY AVENUE,10473,Bronx,209,2,Bronx,18,85,34,BX09,BX09,2000400,New York,40.80836399,-73.85195686,1025232.78,233820.4914
4786,503276,05/28/2015,4,0,OnCurb,Alive,Poor,Tilia cordata,littleleaf linden,None,None,NoDamage,NYC Parks Staff,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,160 WEST 166 STREET,10452,Bronx,204,2,Bronx,8,84,29,BX26,BX26,2019300,New York,40.83576135,-73.92848696,1004038.812,243775.7917
5572,503432,05/28/2015,5,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,271 EAST 170 STREET,10457,Bronx,204,2,Bronx,16,77,33,BX14,BX14,2022500,New York,40.83803832,-73.91148991,1008741.33,244609.6716
4703,109850,05/27/2015,6,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,119 EAST 97 STREET,10029,New York,111,1,Manhattan,5,68,30,MN33,MN33,1015802,New York,40.7868686,-73.95110185,997790.8522,225958.122
4776,111051,05/28/2015,10,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,556 WEST 181 STREET,10033,New York,112,1,Manhattan,10,72,31,MN35,MN35,1026900,New York,40.84890762,-73.93298171,1002791.378,248564.4842
2729,342532,05/26/2015,27,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,108-011 37 DRIVE,11368,Corona,403,4,Queens,21,35,13,QN26,QN26,4040100,New York,40.75329742,-73.85952286,1023170.461,213754.4528
